Date,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,GDPA,GDPQ,GDPM,45,46,49,52,55,56,58,59,60,61,62,63,69.1,69.2,70.2,71,72,73,74,77,78,79,80,81.2,82,85,90,95,96,NSA,NSA,NSA,NSA,NSA,NSA,NSA,NSA,NSA,NSA,A,B,C,D,E,F,G,H,I,J,L,M,N,O,P,Q,R,S,"Food, drink and tobacco1",Clothing and footwear,Household goods1,Other non-food1
Dec-15,378.3,956.5,866.2,1394.5,437.7,339.9,243.2,73,488.1,884.4,835.7,387.3,644.1,105.7,210.2,479.6,428.3,1076.7,1602.8,521,418.1,376.4,2141.6,413.3,1752.9,1050.2,2539.6,5360.7,552.4,3036.3,191.6,596.5,734.4,75.6,420.6,986.8,185.7,1358.9,,,99.1,12702,62293.7,3489.6,3862.9,1829.8,5764.1,1599.4,2557.2,1030.6,5272.2,7941,1042.7,2765.2,1899.2,5073,5049.9,1779.8,2979.5,1704,2369,4226.9,2121,652.7,653.3,4583.9,3754.8,856,468.7,627.3,27.95,17.06,37.82,235.84,58.21,19.41,12.87,29.05,240.83,55.15,0.03,-0.04,-0.12,0.03,-0.24,-0.06,0.09,-0.2,0.2,-0.05,0.23,-0.05,-0.08,-0.05,-0.22,0.41,-0.08,-0.06,111.1,131.1,119.5,134.8
Jan-16,370.9,781,685,1232.1,297.4,375,223.9,77.5,562.1,842.1,812.9,380.1,711.9,152.3,235.9,423.2,465.8,1059.8,1749.9,545.4,518.7,434.1,2411,167.7,1366.5,954.1,2244.9,5525,233,1579.7,146.9,577.3,772,62,283.3,686.3,191.7,1479.1,,,99,13650.5,55118.1,3231,3603.7,1493,4779.9,1331.6,1596.3,1072.1,4904.9,6340.5,1120.5,2495.9,1966.1,4527.8,4108.8,1535.7,2458.5,1502.7,2380.4,4050.1,2059.1,617.5,705.3,3847.7,3835.8,598,334.8,580.7,29.6,18.72,40.3,228.15,58.29,20.27,13.72,30.38,232.69,54.99,-0.05,-0.26,-0.09,0.07,0.11,-0.18,-0.15,-0.08,-0.51,-0.15,-0.21,-0.1,-0.15,0.09,0.36,-0.3,-0.07,-0.04,91.4,82.4,100.5,80.6
Feb-16,443.6,804.4,769.8,1358.4,301.7,387.7,222.4,73,680.5,861.1,846.3,393.7,714.1,175.4,283.7,446.4,455.3,1163.7,1908.6,621.9,619.3,462.6,2592.3,155.5,1416,1051.1,2513.2,5971.2,251.3,1801.9,195,686.3,844.6,66.2,288,776.2,178,1560.9,,,99.3,13093.3,52947.1,3403.8,3701.6,1751.2,4905.7,1431,1666,1258.5,4835.3,6779.6,1046.4,2490.2,1888.6,4665.9,4432.8,1815.2,2395.1,1554.9,2502.5,4200.9,2217.8,605.7,726.6,4008.7,3829.2,537.9,342.8,612.9,32.33,21.63,45.72,249.55,58.07,22.69,15.69,33.45,249.27,54.72,-0.1,-0.21,0.17,-0.09,0.17,0.09,0.12,0.12,0.24,0.12,-0.04,0,0.04,-0.09,-0.22,-0.18,0.02,0,95.5,77.4,92.5,84.8
Mar-16,496.9,954.9,819.5,1426,417.1,422.7,223.1,80.6,697.5,925.6,963.4,439.8,797.7,201.1,305.7,476.2,520.4,1305.2,2033.1,661.9,687.8,489.1,2796.8,272.2,1739.1,1194.8,3036.3,6936.8,480.1,2316.1,261.6,751.2,872,87.5,399.2,1087.6,200.6,1647.3,,,99.2,23691.2,61128,3618.7,3992,1956.2,5434.4,1682,2200.7,1281.1,5240.9,8039.7,1015.9,2844.3,2123.2,5421,5402.1,1851.7,2809.8,1682.6,2608.7,4582.7,2363.5,643.1,766.5,4430.3,3868.9,636.3,462.4,651.5,32.12,21.56,45.12,253.55,58.29,22.77,15.78,32.95,252.68,55.26,0.02,0.02,0.31,-0.09,0.2,0.17,0.11,0.3,0.52,0.1,0.35,0.15,0.17,0.54,0.11,0.08,0.1,0.09,98.4,84.4,90.6,89.7
Apr-16,500.5,891.9,747.4,1305.7,370.4,405.3,237.8,82.2,727.6,888.5,850.9,425.4,713.4,167.6,303.8,466.3,501.6,1298.7,2027.2,675.5,711.8,475.5,2605.6,158.9,1545.9,1036.7,2713.5,6539.7,920,1896.1,180.8,701.1,818.4,70.2,316.6,801.6,187.6,1681.2,,,99.9,15661,56378.9,3562.6,3839,2062.3,5375.9,1558.2,1580.4,1117.2,4889.7,6777.5,1116.5,3013.8,1877.9,5000,4719.3,1585.8,2629.2,1638.8,2747.8,4419.8,2275.3,587.3,771.4,4483,3878.6,693,348.4,649.3,33.32,22.95,46.85,260.11,58.46,23.62,16.11,33.41,254.69,55.81,-0.01,-0.18,-0.13,-0.26,0,-0.11,-0.02,-0.16,0.12,-0.12,-0.24,-0.14,-0.13,-0.32,0.1,-0.03,0.09,-0.02,97,89.4,91,94.6
May-16,501.4,913.7,785.9,1376.3,440.9,392.2,203.9,90.1,730.4,886.1,879,403,719.8,175.9,298.9,477.8,481.9,1178.5,1955,677.9,681.4,473.9,2646.7,136.8,1418.5,999,2634.5,6119.4,356,2401.2,196.3,680.9,789.9,76.6,347.4,824.4,192.4,1678.6,,,99.5,15327.8,57122.3,3489.5,3924.9,2229.7,5618.2,1519.1,1586.4,1270.2,4852.5,6952.3,1005.2,2192.1,1829,5200.9,4708.9,2026.6,2739.6,1653.2,2662.5,4549.7,2930.9,632.5,747.2,4453.5,3683.1,717.4,346,645.8,31.21,21.34,43.47,254.36,58.75,22.32,15.2,31.46,248.94,55.67,-0.1,0.05,-0.07,-0.06,-0.16,0,-0.09,0.2,0.11,-0.1,-0.14,-0.02,0,-0.28,0.02,0.24,0.01,0.02,100.2,97.4,91,96.5
Jun-16,519.4,930.3,824.7,1397.8,432,412.4,249.8,90.8,771.6,938.3,924.1,329.8,745.5,180.3,305.6,505.6,557.6,1227.2,2028.3,713.6,712.6,463,2827.3,290.4,1633,1142.4,2993.9,6584.9,347.8,2600.1,260.4,688.6,825.2,143.1,445.8,1067.2,198.2,1697,,,99.6,16876.1,63315.9,3628.3,4078.8,2362,5667.9,1661.2,1985.4,1261.3,5087.8,7732.8,1010,2579,1943.9,5800.4,5442.6,1885.7,2758.2,1802.9,2708.1,4730.7,3146.5,620.6,805,4947.7,3548.5,841.7,418.5,653.3,33.58,23.36,46.23,262.91,58.68,23.7,16.5,33.97,255.45,55.41,-0.02,0.08,0.15,-0.1,0.12,0.06,0.06,0.21,-0.14,0.1,0.32,0.07,0.1,0.23,-0.03,0.29,-0.11,0.04,99.5,98.3,89,94.4
Jul-16,479.4,880.4,765.9,1330.4,424.1,419.2,246.4,93.3,695.7,910,806,378.4,793.1,141.4,292.6,473.4,493.9,1115.7,1885.8,688.3,692.8,452.1,2652.4,140,1470.9,967.3,2695.1,5878.8,233.2,2098.4,170.7,704.6,789.3,101.3,317.8,783.6,204.4,1618.5,,,99.9,14543.3,59357.1,3485.7,4144.3,2513.8,5854.8,1507.6,1923.4,1090.3,4951.7,6893.7,1066,2651.6,1667,5230.1,4830.3,1643.7,2623.8,1742.1,2988.2,4514.5,3678.8,623,799.1,4622.3,3815,873.9,391.9,642,31.2,22.61,46.37,270.82,58.98,21.88,15.97,34.13,261.36,55.43,-0.1,-0.2,-0.2,-0.09,-0.05,-0.1,-0.03,-0.02,0.38,-0.11,-0.18,-0.08,0.01,-0.06,0.1,-0.38,0.07,-0.08,100,102.3,93.6,98.5
Aug-16,491,910.9,828.5,1440,453.2,424.6,265,93.2,735.5,946.2,864.7,355.2,818.4,125.7,282,496.6,509.6,1230,1899.7,694.2,728.6,443.8,2697.2,149.5,1518.4,1027.4,2659,4735.1,227,2127.5,164.4,751.3,755.3,115.8,336.9,805.3,197.3,1692.7,,,100.1,12774.1,62420.1,3623.2,4192.6,2592.7,6047,1539.2,1817.4,1244.8,5005.6,7002.3,1056.3,2377.5,1764,5188.4,4797.7,1864.7,2538.7,1696,2811.3,4379,3682.1,626.6,783.6,4591.4,4691.9,636.9,410.3,637.5,29.84,21.76,43.72,263.44,58.37,21.45,15.88,33.05,260.91,55,0.07,0.25,0.06,0.32,-0.04,0.02,0.02,-0.19,-0.04,0.05,-0.1,-0.02,-0.02,-0.12,-0.47,-0.19,0.13,0.07,98.9,96.6,90.2,93.3
Sep-16,501,934.2,869.8,1562,430.3,470.5,278.6,82.7,771.3,981.5,925.3,406.4,864,167.5,308,504.1,544.4,1328.1,2019,741,732.2,534.1,2741.8,312.9,1724.6,1167.8,2994.4,6839.8,364.1,2217.7,228.4,776.7,863,124.2,404.5,1057.8,191.7,1653.5,,,100.6,22307.6,65750.5,3696.6,4146,2402.8,5840,1859.5,2597.3,1181.4,5202.8,8125.2,1132.8,2534.9,1957.3,5393.1,5403.4,1991.6,2884.3,1897.9,2899.1,4648.9,3442.9,598.2,803.7,5199.7,6551.3,779.5,445.6,634.1,34.26,23.94,48.61,272.5,58.51,23.77,16.94,36.68,264.38,55.33,0.13,-0.11,0.2,-0.18,0.17,0.05,0.11,0.19,-0.13,0.05,0.25,0.1,0.1,0.2,0.3,0.12,-0.01,0.06,97.6,97.6,97.1,92.6
Oct-16,495.8,914.7,836.1,1549.4,368.8,453.8,234.5,79.6,707.4,972.8,948,341.4,844.5,160.5,294.3,479.9,502.7,1197.2,1956.2,732.6,707.1,513,2698.2,189.5,1630,1106.9,2717.6,6352.1,254.1,2557.1,201.5,776.1,841.6,96.1,404.2,750.5,213.4,1653.1,,,100.5,15418.2,68696.6,3689,4062.9,2311.5,5790.6,1807.1,1769.9,1217.6,5111.1,7992.3,1178.9,2838.9,1843.4,5430.7,4753.3,1817.6,3133.6,1801.8,3131.8,4538.4,2845.3,617.7,772.4,5092.6,6159.3,803.3,392.6,615.4,31.69,21.43,45.5,265.31,58.74,22.15,15.08,34.12,254.9,55.25,0.02,0.07,-0.09,0.19,-0.11,-0.04,0.03,-0.17,0.02,0.03,-0.15,-0.08,-0.05,-0.13,0.04,-0.06,0.02,-0.02,99.7,106.5,106.6,102.5
Nov-16,486.4,953.2,863.5,1601.1,394.1,486.3,236.1,105.7,785,1008.2,971.8,431,821,167.8,277.6,524.9,509.8,1335.8,2081,746.3,716.3,564.8,2831.6,205.1,1715.8,1234.1,2958.6,7027.6,312.8,2492.2,166.8,793.7,908.1,89.7,390,827.4,203,1673.2,,,100.9,15092.9,73291.1,3687.9,4056.9,2019.5,5649.9,1876.5,2093,1415.8,5247,8023.7,1107.5,2670.4,2034.1,5722.9,5078.1,1950.1,3275.8,1908.7,2709.9,4685.7,2161.2,610.6,787.6,5065.3,4149.4,793.2,420.5,622.5,34.84,22.42,44.87,250.81,57.76,24.26,15.9,34.16,246.48,54.46,0,0.23,0.16,0.19,0.05,0.05,0.12,-0.01,-0.32,0.1,-0.11,0.07,-0.01,-0.21,-0.14,0.08,-0.15,0.09,103.2,124,127.2,117.9
Dec-16,376.3,977.5,901.5,1506.5,433.7,395.7,205.4,81.1,572.2,865.8,835.5,421,713.5,157.9,202.9,437.7,440.8,1326.7,1588.6,547.7,485.8,438.3,2410.3,385.9,1956.1,1105.1,2819.5,5683.9,560.7,3311,208.3,584.5,823.3,79.1,474.8,1097.6,186.7,1509.5,,,101.4,13456.8,74410.4,3514.6,4012.8,2031.7,6409.8,1744.3,3271,1318.7,5514.5,8679.2,1139.2,2650.4,1718.6,6088.2,5184.1,2332,3329.9,1900.8,2872,4248.1,2309,598.7,745.2,5160.3,3651.4,930.6,515.9,672.9,28.59,17.48,39.85,243.72,58.59,20.15,12.82,30.95,243.69,55.25,0.21,0.08,-0.17,0.15,-0.29,-0.1,0.04,-0.22,0.29,-0.15,0.28,-0.04,-0.1,0.06,-0.3,0.37,-0.01,-0.12,115.7,139,129.3,148.5
Jan-17,402.7,835.3,728.3,1357.2,302.8,411.5,218.2,90.8,679.7,933.7,834.2,434.8,865.8,189.7,242.5,465.3,513.9,1193.2,1857.3,609.2,568.8,492.1,2531.8,121.3,1521.9,1026.7,2621.4,6647.9,229,1742.1,193,662.8,837.8,41.8,319.1,788.8,209.3,1669.9,,,101.6,14296.8,59811.2,3404.3,3867.3,1596.9,5088.8,1397.9,1781.6,1164.9,5074.2,6663.4,1166,2670.1,2218.1,5231.7,4389.2,1957.5,2603.6,1456.5,2450,4193.2,2449.8,585.9,641.9,4313.1,3912.1,732.1,401.7,612.2,30.75,20.39,44.05,237.2,58.19,21.83,14.8,33.66,235,54.77,-0.25,-0.19,0,0.11,0.18,-0.16,-0.09,-0.02,-0.49,-0.05,-0.29,-0.07,-0.06,0.12,0.33,-0.36,-0.02,0.1,91.8,84.5,103.5,82.7
Feb-17,465,826.6,736.2,1387.6,318.8,450,226.2,86.3,678.5,901.1,810.4,405.5,833,172,260.6,456.8,502,1022.2,1836.4,609.6,641.4,492.2,2641.8,119,1479,1112.5,2848.1,6927.2,315.6,2343.6,202,718.7,870.2,45.5,342.2,876.2,198.8,1652.7,,,101.4,13000.7,60160.3,3400.7,3765,1728.5,5293.8,1435.1,1714.6,1296.9,4902.6,7113,1009.6,2352.4,2032.2,5356.5,4687.8,1852.9,2666.2,1473.5,2324.8,4244.7,2454.7,573.2,690.8,4388.3,3890,596.6,366.6,625.1,32.04,21.54,46,251.23,58.08,23.31,14.77,32.84,234.67,55.17,-0.1,0.15,-0.01,0.09,0,0.06,-0.06,-0.06,0.24,-0.05,-0.11,0,-0.02,-0.18,-0.35,-0.11,0.02,-0.11,97.8,83.5,96.5,88.5
Mar-17,583.9,953.5,885.2,1614.9,427.3,540.7,267.3,101.3,847.1,1022.2,1019.3,480.2,971.3,231.9,318.6,542.6,621.2,1333.2,2128.6,736,801,576.8,2986.4,265.7,1901.2,1302.1,3481.7,7864.3,576.3,2853.8,251.4,813.4,1010.7,49,473.2,1315.3,223.5,1888.3,,,101.5,25404.5,70926.1,3926.4,4300.1,1980.9,6032.8,1685.4,2967.2,1340.7,5325.3,8724.3,1088.3,3003.3,2319.5,6481.7,5475.4,2269,2843.9,1649.3,2659.2,4893.3,2640.6,646.1,678.8,5274,3981.7,787.6,593,659.2,33.12,22.01,45.48,256.2,58.07,25.67,16.2,34.64,243.62,55.64,0.13,0.03,0.46,0.21,0.28,0.26,0.2,0.49,0.52,0.22,0.33,0.24,0.27,0.69,0.35,0.26,0.25,0.28,99.7,93.6,94.6,91.2
Apr-17,498.5,864.5,788.3,1365.6,399.2,454.7,204.4,86.1,723.1,892.8,788.4,437,893.2,196.6,261,469.4,474.6,1080.1,1784.2,619.2,639.4,475.7,2450.8,165.1,1481.3,1025.6,2682.1,6194.4,368.6,2007.4,213.8,659.9,738.5,39.2,338.5,830.8,177,1697.6,,,101.6,14697.3,60111.5,3376.8,3990,2173,5952.4,1432.8,1795.2,1211.4,5082.2,7128.8,1111.5,2980.5,1774.3,5277.8,4703.8,1727.8,2588.6,1527.7,2506.9,3991.7,2608.1,596.7,650.3,4875,3905.5,811.3,385.8,596,28.82,19.13,42.37,262.37,58.67,22.96,14.69,33.07,248.68,56.41,-0.09,-0.33,-0.45,-0.14,-0.19,-0.22,-0.22,-0.31,0.07,-0.31,-0.3,-0.22,-0.23,-0.4,-0.15,-0.23,0.15,-0.24,104,102.9,98.3,99.1
May-17,565.8,979,875.1,1523.6,461.5,511.8,232.9,106.3,816.7,1004.5,857.6,425.8,871.4,212.1,282.1,534.9,535.7,1226.2,2019.6,698.2,753.1,546.4,2740.3,158.3,1619.8,1114.3,3057.2,6359.5,324.8,2543.3,233.8,720.2,817.9,52.5,413.6,931.4,203,1733.9,,,101.7,16138.7,63821.8,3773.2,4252.2,2383,6240.8,1552.2,2034.8,1406.7,5100.5,7515.2,1110.7,2383.9,2031.3,5773.8,5003.3,1956.4,2846.8,1704.4,2967.4,4481.9,3265.2,609.4,682.1,5260.4,4030.8,794.9,439.1,620.5,30.9,20.75,43.66,260.38,58.3,24.82,16.08,35.2,248.9,56.16,0.04,-0.01,0.25,-0.11,0.2,0.11,0.07,0.3,-0.04,0.13,0.08,0.11,0.18,-0.08,0.13,0.25,-0.05,0.13,103.7,105.6,91.8,98.2
Jun-17,559.9,950.9,863.5,1489.5,489.8,493.2,272.3,102.2,804.3,1027.1,873.4,422.8,890.4,202.8,302.4,560.2,568.5,1330.9,1983.7,708.9,732.9,554.2,2922.1,319.4,1915.2,1260.9,3194.9,6181.3,826.2,3108.3,258.6,714.3,851.5,49.4,566.1,1238.7,199.2,1802.1,,,101.9,17713.6,62157.6,3518.6,4336.2,2449,6082.2,1722.2,2704.4,1198,5274.4,8511.3,1086.4,2768.9,2248.8,6213.5,5451.9,2229.3,2927.8,1829.3,2758.9,4683,3521.2,588,685.7,5639.2,4011.1,806.7,562.2,620.6,31.97,22.02,45.4,268.2,58.1,25.51,16.98,36.32,254.78,55.86,-0.02,0,0.07,-0.07,0.1,0.04,0.04,0.21,-0.05,0.03,0.25,0.14,0.06,0.15,0.06,0.25,-0.12,0.09,101.8,109.7,93.3,99.8
Jul-17,528.9,919.2,820,1490.6,448.2,492.9,288.2,102,764.4,983.7,794.4,405,816.9,166.9,283.9,508.6,506.1,1101.2,1912,666.5,686.1,465.6,2704.2,150.3,1537.4,1104.4,2934.5,6558.2,311.4,2027.5,222.4,710,841.2,46.5,346.9,938.7,209.1,1752.9,,,101.9,15542.8,61482.6,3481.4,4285.1,2695.1,6388.2,1480.9,1755.8,1018.9,5172.1,7773.2,1141.6,2777.3,2047,5565.1,4996.6,1915.1,2732.2,1731.4,2894.3,4643.5,3896.1,584.6,690.8,5245,4314.9,739.3,427,607.3,29.32,20.7,40.35,247.09,57.18,23.8,16.23,32.79,240.37,55.39,-0.1,-0.14,-0.2,-0.11,-0.19,-0.07,-0.09,-0.1,0.25,-0.07,-0.2,-0.05,-0.07,-0.04,0.08,-0.37,0.05,-0.23,102.9,109.9,98.3,100.8
Aug-17,541.7,973.4,888.1,1592.8,444.1,529,266.9,98,789.8,1029.2,915.4,387.5,852.6,165,314.7,537.5,525.9,1261.4,1935.2,682,703.5,464.5,2778,197.3,1643.2,1104.4,2869.1,4744.5,481.1,2126.8,204.8,787.8,838.3,41.6,422.8,997.3,210.9,1791.6,,,102.1,13686.7,63259.1,3465.6,4343.1,2626.1,6333.6,1480.3,2120.6,1377.4,5112.2,7762.7,1126.3,2689.3,1846.6,5550.6,4983.9,1933.8,2779.9,1656.9,3051.7,4609.8,3790.8,615.3,700,5126.2,4849.8,653,453.1,649.5,21.15,14.39,28.15,223.89,57.79,14.86,10.01,25.82,220.73,56.42,0.1,0.08,0.11,0.13,0.16,-0.01,0.11,-0.14,-0.05,0.01,-0.1,0,0,-0.1,-0.52,-0.06,0.28,0.11,100.6,107.1,96.3,99.9
Sep-17,527.7,928.8,875.4,1574,412.2,568.7,234.4,103.3,815,1013.1,961.3,392.5,924.1,180.8,295.1,566.8,579.3,1269.4,1979.6,693.3,688.6,533.3,2893,215.2,1954.6,1275.2,3277,6790.1,428.8,2491.6,242.1,762.6,902.1,48.9,520.2,1292.6,214.5,1739,,,102.4,22480.9,66323,3520.3,4516.2,2382,6009,1679.1,2797.1,1293.4,5266.2,8877.2,1145.7,2864.9,2128.9,6175.7,5432.3,2261.5,3180.5,1857.9,2743.3,4854.4,3476.8,592.2,691.7,5622.9,7052.2,699.2,465.5,621.2,31.73,21.7,45.95,269.16,57.81,25.36,16.82,36.52,254.2,55.93,0.11,0.03,0.08,-0.05,0.04,0.04,0.05,0.12,-0.21,0.09,0.22,0.04,0.05,0.11,0.31,0.07,-0.2,-0.07,99.3,109.8,104.1,93.7
Oct-17,551.1,957.3,936,1698.4,379.3,538.2,227.5,97.7,851.6,1078.8,932.7,342.1,861.8,181.3,301.2,585,558.3,1294.3,2021,737.1,709.4,548.4,3023,233.5,1778,1239.8,3185.5,7268.8,495.3,2475.3,238.1,791.8,914.9,52.4,385,1003.7,217.1,1815.6,,,102.3,15882.7,67000,3629,4733.7,2298.7,6095.1,1751.9,2051.2,1329.5,5179.2,8638.8,1194.2,3182.5,2126.2,5951.6,5033.5,1896.8,3212.7,2003.4,2843.1,4929.4,2936.9,601.7,693.7,5698.4,6763.1,928.2,468.9,622.3,31.64,21.02,44.99,264.1,57.72,25.4,16.37,36.18,251.34,56.01,0.05,0,0.04,0.17,-0.02,0.03,-0.02,-0.01,-0.08,0,-0.13,-0.01,0.09,0.08,0.05,-0.14,0.14,-0.01,102.7,109.7,111.1,104.7
Nov-17,537.3,986.1,985.1,1703.3,400.9,553.5,229.5,118,834.2,1088,939.9,395,940.9,182.9,294.8,602.2,549.8,1291.3,2074.2,745.1,720.6,588.2,3032,260.3,1845.2,1292.5,3288.5,6813.4,451.6,2691.9,245.8,794.9,1018.5,53.4,421.8,1061.4,209.5,1801.4,,,102.6,15662.3,71163.3,3584.1,4632.8,2009.6,5988.2,1758.8,2245.1,1338.8,5258.4,9056.7,1192,3004.1,2238.3,6259.9,5384.4,2175,3535.6,1970.1,3046.4,4997.2,2238.7,639.8,681.3,5745,4305.5,791.9,466,622.9,33.72,21.96,45.54,256.2,57.28,26.14,16.36,35.18,243.9,55.03,-0.06,0.33,0.05,0.36,0.03,0.02,0.16,-0.05,-0.24,0.02,-0.1,-0.02,-0.12,-0.2,-0.08,0.1,-0.16,0.03,106.3,130.1,133.6,124.1
Dec-17,372.4,951.6,949.9,1564.8,432.2,418.5,190.1,93.8,590.6,880.8,758,334.3,769.3,145.1,193.5,537.7,424.6,1142.1,1436,531.4,462.2,432.2,2479.4,470,1939.6,1060.1,3002.1,5447.2,601.9,3430.3,224,587.2,812.4,48.6,521.6,1268.2,188.3,1577.9,,,102.9,13042.9,66013.1,3229.3,4340,1984.9,6537.6,1681.3,3523.9,1359.8,5502.2,9405.8,1292.8,2766.5,2031,6288.1,5450.7,2501.3,3361.9,1929.7,2844.3,4606,2211.3,592.2,677.2,5893.8,3912.8,771.9,554,652.2,27.55,16.96,39.38,241.01,57.36,20.81,13.13,32.01,234.54,55.53,0.19,-0.18,-0.28,-0.1,-0.37,-0.12,-0.01,-0.3,0.18,-0.14,0.21,-0.08,-0.1,-0.15,-0.26,0.32,-0.02,-0.19,121.3,147.9,130,155.8
Jan-18,415.7,901,812.1,1470.4,334.6,485.2,199.1,99.4,766.8,1014.4,801.6,388.8,964.8,186.6,283.3,501.9,491.6,1301.6,2004.3,628.5,556.7,584.2,2851,126.7,1780.4,1015.7,3117,6932.9,218.5,2046.8,293.5,688.7,827.2,56.8,396.2,974.5,193.5,1675.2,,,103,15613.2,64655.4,3341.9,4347.2,1671.8,5415.4,1420.2,1852.9,1254.8,5216.2,7967.7,1219,3044.7,2437.4,5072.2,5002.6,1765.1,2932.9,1544.4,2811.7,4467.2,2318.6,614.2,681.6,4963.8,4195.6,697.1,450.6,638,31.25,19.09,39.73,230.02,58.05,22.8,14.66,33.36,226.8,55.51,-0.26,-0.14,0.1,0.11,0.16,-0.11,-0.04,0.05,-0.49,-0.14,-0.18,-0.05,-0.03,0.3,0.34,-0.37,0.06,-0.09,94.5,87.6,108.2,87.9
Feb-18,450.6,850.7,798.1,1479.3,337.8,454.1,174.6,92.3,772.8,916.9,787.3,380.1,866.5,214.8,278.5,511.9,492.2,1211.6,1881.3,622.7,602.4,527,2861.3,247,1700.9,1013.2,3013.2,7022.5,434,2423.1,302.4,701.3,841.6,96.4,328.5,966,192.1,1599.8,,,102.7,13742.2,61904,3122.7,4130.4,1744.4,5244.6,1448.6,1758.6,1097.1,5089.1,7684.4,1145.2,2569.2,2153,5205.5,5043.1,1812.5,2919.7,1622.6,2635.9,4446.3,2286.1,588.1,729.7,4834.2,4042.6,620.5,433.5,628.6,30.61,19.14,38.56,228.94,57.57,16.93,13,29.53,233.11,55.02,-0.14,-0.19,-0.12,-0.04,-0.08,0.04,-0.08,-0.11,0.23,-0.09,-0.07,-0.07,-0.04,-0.29,-0.41,-0.26,0.03,-0.04,100.9,87.5,102,91.8
Mar-18,493.5,946.8,911.9,1641.7,422.2,520.6,184.5,95.2,845.2,996,892,408.3,923.3,221,325.1,563.5,515.9,1266.8,2063.5,668.1,625.7,549,3031.1,239.5,2186.6,1077.7,3748.8,7083,600.9,2312.1,584.3,790.9,931,143.2,535.9,1087.4,196.2,1714.8,,,102.7,24237.4,67739.3,3498.7,4499.4,2086.2,5913.4,1743.5,2868.1,1285.1,5594.6,9554.8,1207.3,3140.4,2359.8,6149.1,5873.4,1988.8,3391.7,1654.8,3148.1,4902.9,2609.2,657.1,753.3,5541.8,4134.6,763.3,598.7,704.1,38,26.96,61.91,303.94,55.97,45.83,24.27,50.73,256.75,53.27,0.07,0.27,0.36,-0.15,0.16,0.14,0.17,0.38,0.49,0.21,0.28,0.21,0.18,0.65,0.38,0.34,0.21,0.28,106.1,96.9,100.6,94.9
Apr-18,505.6,915.8,830.8,1465.7,428.2,477,174.2,96.9,826.1,957.1,803.4,429.9,874.9,200.5,295.9,507.4,485.9,1238.1,1925.3,670.7,647.4,526.7,2790.1,141.6,1892.6,963.6,3198.2,6224.2,398.6,1857.2,299.7,728.5,896.2,89.7,366.2,859.4,182.8,1739.8,,,103.1,16372.6,65312.3,3405.3,4438.1,2144.9,5820.2,1533.7,1978.5,1158,5140.9,8100.8,1283.4,3387.9,2148,5263.2,5329.3,1961,2950.7,1678.9,2991.7,4619.2,2473.3,610.8,744.4,5386,4279.4,823.9,464.3,671.8,31.44,20.81,44,261.28,58.19,23.7,15.92,36.13,252.67,55.51,-0.02,0.08,-0.22,0.27,-0.19,-0.08,-0.19,-0.15,-0.03,-0.15,-0.2,-0.07,-0.04,-0.33,-0.01,-0.36,0.1,-0.19,102,103.4,102,99.7
May-18,563.2,1028.6,915.8,1578.3,506.1,510.6,185.4,123.7,898.3,1027.2,853.2,395.6,915.2,213.8,331.8,558.6,512.4,1303.1,2063,720.5,717.5,542.5,2803.3,151.7,2005.4,1010.7,3240.3,6538,408.9,2066.3,280.7,801.1,940.5,97.5,417.4,907.9,198.3,1823.3,,,103.4,17638.9,72890.2,3668.1,4732.6,2389.2,6205.2,1639.2,2171.5,1330.9,5266.4,8289.4,1235.2,2608.7,2230.2,5716.3,5503.8,2086.2,3095.6,1719.5,3206.7,4886.3,3058.3,639.8,796,5475.9,4265,793.2,439.3,701.9,32.83,22.03,44.78,265.61,58.29,25.09,17.07,36.95,260.07,55.69,-0.03,-0.03,0.2,-0.18,0.19,0.06,0.16,0.28,0.34,0.06,0.02,-0.01,0.09,-0.2,-0.07,0.23,0,0.29,109.2,113,97.8,105.7
Jun-18,547.2,987.5,889.5,1504.7,478.4,496.6,178.3,113.3,862.9,973.4,892.9,401.4,907.5,199.2,315.3,587,522.9,1457.1,2010,725.6,720.8,503.9,2958.5,275.4,2063.6,1053.1,3290.2,6437.8,385.7,3007.9,583.5,757.3,910,106.2,618.2,1095.7,201.1,1882.6,,,103.7,18141.1,74406.4,3599.1,4882.7,2523.9,6089.2,1669.4,2648.8,1183.3,5313.4,9335.3,1199.1,2884.1,2329.6,5878.1,5773.7,2106.5,3178.7,1882.8,3233.9,5153.9,3556.7,616.4,782.5,5623.3,4162.1,929.2,528,689.4,33,22.57,45.9,272.22,58.44,24.95,17.6,37.85,265.51,55.9,-0.07,-0.02,-0.05,-0.36,0.02,0.03,-0.04,0.19,-0.02,0.04,0.14,0.03,0.05,0.12,0.02,0.34,-0.07,-0.01,107.2,114,99.2,102
